date,rep_id,clinic_id,country,visits,samples,activity_type
2023-05-01,R0002,C00133,FR,5,5,visit
2023-05-01,R0002,C00050,FR,1,0,visit
2023-06-01,R0002,C00298,FR,1,0,visit
2023-06-01,R0002,C00041,FR,1,1,visit
2023-06-01,R0002,C00361,FR,1,0,visit
2023-06-01,R0002,C00028,FR,2,0,visit
2023-06-01,R0002,C00215,FR,0,0,visit
2023-06-01,R0002,C00366,FR,0,0,visit
2023-06-01,R0002,C00071,FR,0,0,visit
2023-06-01,R0002,C00346,FR,1,1,visit
2023-06-01,R0002,C00145,FR,1,0,visit
2023-06-01,R0002,C00383,FR,0,0,visit
2023-06-01,R0002,C00396,FR,0,0,visit
2023-06-01,R0002,C00133,FR,1,0,visit
2023-06-01,R0002,C00050,FR,1,1,visit
2023-07-01,R0002,C00298,FR,1,1,visit
2023-07-01,R0002,C00041,FR,0,0,visit
2023-07-01,R0002,C00361,FR,0,0,visit
2023-07-01,R0002,C00028,FR,1,1,visit
2023-07-01,R0002,C00215,FR,0,0,visit
2023-07-01,R0002,C00366,FR,0,0,visit
2023-07-01,R0002,C00071,FR,0,0,visit
2023-07-01,R0002,C00346,FR,0,0,visit
2023-07-01,R0002,C00145,FR,0,0,visit
2023-07-01,R0002,C00383,FR,0,0,visit
2023-07-01,R0002,C00396,FR,0,0,visit
2023-07-01,R0002,C00133,FR,2,0,visit
2023-07-01,R0002,C00050,FR,0,0,visit
2023-08-01,R0002,C00298,FR,1,0,visit
2023-08-01,R0002,C00041,FR,2,0,visit
2023-08-01,R0002,C00361,FR,0,0,visit
2023-08-01,R0002,C00028,FR,1,1,visit
2023-08-01,R0002,C00215,FR,0,0,visit
2023-08-01,R0002,C00366,FR,0,0,visit
2023-08-01,R0002,C00071,FR,0,0,visit
2023-08-01,R0002,C00346,FR,1,0,visit
2023-08-01,R0002,C00145,FR,0,0,visit
2023-08-01,R0002,C00383,FR,0,0,visit
2023-08-01,R0002,C00396,FR,0,0,visit
2023-08-01,R0002,C00133,FR,4,4,visit
2023-08-01,R0002,C00050,FR,1,0,visit
2023-09-01,R0002,C00298,FR,1,0,visit
2023-09-01,R0002,C00041,FR,2,0,visit
2023-09-01,R0002,C00361,FR,0,0,visit
2023-09-01,R0002,C00028,FR,0,0,visit
2023-09-01,R0002,C00215,FR,0,0,visit
2023-09-01,R0002,C00366,FR,1,1,visit
2023-09-01,R0002,C00071,FR,0,0,visit
2023-09-01,R0002,C00346,FR,4,0,visit
2023-09-01,R0002,C00145,FR,0,0,visit
2023-09-01,R0002,C00383,FR,1,1,visit
2023-09-01,R0002,C00396,FR,0,0,visit
2023-09-01,R0002,C00133,FR,5,5,visit
2023-09-01,R0002,C00050,FR,1,1,visit
2023-10-01,R0002,C00298,FR,2,0,visit
2023-10-01,R0002,C00041,FR,0,0,visit
2023-10-01,R0002,C00361,FR,0,0,visit
2023-10-01,R0002,C00028,FR,3,3,visit
2023-10-01,R0002,C00215,FR,1,0,visit
2023-10-01,R0002,C00366,FR,1,0,visit
2023-10-01,R0002,C00071,FR,0,0,visit
2023-10-01,R0002,C00346,FR,3,0,visit
2023-10-01,R0002,C00145,FR,0,0,visit
2023-10-01,R0002,C00383,FR,0,0,visit
2023-10-01,R0002,C00396,FR,0,0,visit
2023-10-01,R0002,C00133,FR,1,0,visit
2023-10-01,R0002,C00050,FR,0,0,visit
2023-11-01,R0002,C00298,FR,0,0,visit
2023-11-01,R0002,C00041,FR,1,0,visit
2023-11-01,R0002,C00361,FR,0,0,visit
2023-11-01,R0002,C00028,FR,3,0,visit
2023-11-01,R0002,C00215,FR,1,0,visit
2023-11-01,R0002,C00366,FR,0,0,visit
2023-11-01,R0002,C00071,FR,0,0,visit
2023-11-01,R0002,C00346,FR,1,0,visit
2023-11-01,R0002,C00145,FR,0,0,visit
2023-11-01,R0002,C00383,FR,0,0,visit
2023-11-01,R0002,C00396,FR,0,0,visit
2023-11-01,R0002,C00133,FR,1,1,visit
2023-11-01,R0002,C00050,FR,1,2,visit
2023-12-01,R0002,C00298,FR,0,0,visit
2023-12-01,R0002,C00041,FR,0,0,visit
2023-12-01,R0002,C00361,FR,0,0,visit
2023-12-01,R0002,C00028,FR,1,0,visit
2023-12-01,R0002,C00215,FR,0,0,visit
2023-12-01,R0002,C00366,FR,0,0,visit
2023-12-01,R0002,C00071,FR,0,0,visit
2023-12-01,R0002,C00346,FR,5,0,visit
2023-12-01,R0002,C00145,FR,1,0,visit
2023-12-01,R0002,C00383,FR,1,1,visit
2023-12-01,R0002,C00396,FR,0,0,visit
2023-12-01,R0002,C00133,FR,2,2,visit
2023-12-01,R0002,C00050,FR,0,0,visit
2024-01-01,R0002,C00298,FR,0,0,visit
2024-01-01,R0002,C00041,FR,0,0,visit
2024-01-01,R0002,C00361,FR,0,0,visit
2024-01-01,R0002,C00028,FR,3,0,visit
2024-01-01,R0002,C00215,FR,1,0,visit
2024-01-01,R0002,C00366,FR,0,0,visit
2024-01-01,R0002,C00071,FR,1,2,visit
2024-01-01,R0002,C00346,FR,4,4,visit
2024-01-01,R0002,C00145,FR,0,0,visit
2024-01-01,R0002,C00383,FR,1,0,visit
2024-01-01,R0002,C00396,FR,0,0,visit
2024-01-01,R0002,C00133,FR,1,1,visit
2024-01-01,R0002,C00050,FR,1,1,visit
2024-02-01,R0002,C00298,FR,0,0,visit
2024-02-01,R0002,C00041,FR,0,0,visit
2024-02-01,R0002,C00361,FR,0,0,visit
2024-02-01,R0002,C00028,FR,4,0,visit
2024-02-01,R0002,C00215,FR,0,0,visit
2024-02-01,R0002,C00366,FR,0,0,visit
2024-02-01,R0002,C00071,FR,1,0,visit
2024-02-01,R0002,C00346,FR,4,4,visit
2024-02-01,R0002,C00145,FR,1,0,visit
2024-02-01,R0002,C00383,FR,0,0,visit
2024-02-01,R0002,C00396,FR,0,0,visit
2024-02-01,R0002,C00133,FR,1,1,visit
2024-02-01,R0002,C00050,FR,0,0,visit
2024-03-01,R0002,C00298,FR,2,2,visit
2024-03-01,R0002,C00041,FR,0,0,visit
2024-03-01,R0002,C00361,FR,1,0,visit
2024-03-01,R0002,C00028,FR,4,4,visit
2024-03-01,R0002,C00215,FR,1,0,visit
2024-03-01,R0002,C00366,FR,1,0,visit
2024-03-01,R0002,C00071,FR,0,0,visit
2024-03-01,R0002,C00346,FR,2,0,visit
2024-03-01,R0002,C00145,FR,0,0,visit
2024-03-01,R0002,C00383,FR,1,0,visit
2024-03-01,R0002,C00396,FR,1,1,visit
2024-03-01,R0002,C00133,FR,3,0,visit
2024-03-01,R0002,C00050,FR,1,0,visit
2024-04-01,R0002,C00298,FR,0,0,visit
2024-04-01,R0002,C00041,FR,0,0,visit
2024-04-01,R0002,C00361,FR,0,0,visit
2024-04-01,R0002,C00028,FR,3,3,visit
2024-04-01,R0002,C00215,FR,0,0,visit
2024-04-01,R0002,C00366,FR,0,0,visit
2024-04-01,R0002,C00071,FR,0,0,visit
2024-04-01,R0002,C00346,FR,2,0,visit
2024-04-01,R0002,C00145,FR,0,0,visit
2024-04-01,R0002,C00383,FR,0,0,visit
2024-04-01,R0002,C00396,FR,1,0,visit
2024-04-01,R0002,C00133,FR,0,0,visit
2024-04-01,R0002,C00050,FR,0,0,visit
2024-05-01,R0002,C00298,FR,0,0,visit
2024-05-01,R0002,C00041,FR,2,0,visit
2024-05-01,R0002,C00361,FR,1,1,visit
2024-05-01,R0002,C00028,FR,2,0,visit
2024-05-01,R0002,C00215,FR,0,0,visit
2024-05-01,R0002,C00366,FR,0,0,visit
2024-05-01,R0002,C00071,FR,1,0,visit
2024-05-01,R0002,C00346,FR,0,0,visit
2024-05-01,R0002,C00145,FR,0,0,visit
2024-05-01,R0002,C00383,FR,0,0,visit
2024-05-01,R0002,C00396,FR,0,0,visit
2024-05-01,R0002,C00133,FR,2,2,visit
2024-05-01,R0002,C00050,FR,0,0,visit
2024-06-01,R0002,C00298,FR,0,0,visit
2024-06-01,R0002,C00041,FR,0,0,visit
2024-06-01,R0002,C00361,FR,2,0,visit
2024-06-01,R0002,C00028,FR,4,4,visit
2024-06-01,R0002,C00215,FR,0,0,visit
2024-06-01,R0002,C00366,FR,0,0,visit
2024-06-01,R0002,C00071,FR,0,0,visit
2024-06-01,R0002,C00346,FR,2,0,visit
2024-06-01,R0002,C00145,FR,2,0,visit
2024-06-01,R0002,C00383,FR,0,0,visit
2024-06-01,R0002,C00396,FR,1,0,visit
2024-06-01,R0002,C00133,FR,1,0,visit
2024-06-01,R0002,C00050,FR,1,2,visit
2024-07-01,R0002,C00298,FR,1,2,visit
2024-07-01,R0002,C00041,FR,0,0,visit
2024-07-01,R0002,C00361,FR,1,0,visit
2024-07-01,R0002,C00028,FR,4,0,visit
2024-07-01,R0002,C00215,FR,0,0,visit
2024-07-01,R0002,C00366,FR,0,0,visit
2024-07-01,R0002,C00071,FR,1,0,visit
2024-07-01,R0002,C00346,FR,0,0,visit
2024-07-01,R0002,C00145,FR,0,0,visit
2024-07-01,R0002,C00383,FR,1,1,visit
2024-07-01,R0002,C00396,FR,1,1,visit
2024-07-01,R0002,C00133,FR,3,3,visit
2024-07-01,R0002,C00050,FR,0,0,visit
2024-08-01,R0002,C00298,FR,0,0,visit
2024-08-01,R0002,C00041,FR,0,0,visit
2024-08-01,R0002,C00361,FR,0,0,visit
2024-08-01,R0002,C00028,FR,2,2,visit
2024-08-01,R0002,C00215,FR,1,0,visit
2024-08-01,R0002,C00366,FR,0,0,visit
2024-08-01,R0002,C00071,FR,0,0,visit
2024-08-01,R0002,C00346,FR,2,2,visit
2024-08-01,R0002,C00145,FR,0,0,visit
2024-08-01,R0002,C00383,FR,1,0,visit
2024-08-01,R0002,C00396,FR,0,0,visit
2024-08-01,R0002,C00133,FR,4,0,visit
2024-08-01,R0002,C00050,FR,0,0,visit
2024-09-01,R0002,C00298,FR,0,0,visit
2024-09-01,R0002,C00041,FR,0,0,visit
2024-09-01,R0002,C00361,FR,0,0,visit
2024-09-01,R0002,C00028,FR,3,3,visit
2024-09-01,R0002,C00215,FR,0,0,visit
2024-09-01,R0002,C00366,FR,0,0,visit
2024-09-01,R0002,C00071,FR,3,0,visit
2024-09-01,R0002,C00346,FR,1,2,visit
2024-09-01,R0002,C00145,FR,0,0,visit
2024-09-01,R0002,C00383,FR,2,0,visit
2024-09-01,R0002,C00396,FR,0,0,visit
2024-09-01,R0002,C00133,FR,1,0,visit
2024-09-01,R0002,C00050,FR,0,0,visit
2024-10-01,R0002,C00298,FR,1,0,visit
2024-10-01,R0002,C00041,FR,0,0,visit
2024-10-01,R0002,C00361,FR,1,0,visit
2024-10-01,R0002,C00028,FR,3,0,visit
2024-10-01,R0002,C00215,FR,0,0,visit
2024-10-01,R0002,C00366,FR,0,0,visit
2024-10-01,R0002,C00071,FR,1,0,visit
2024-10-01,R0002,C00346,FR,3,0,visit
2024-10-01,R0002,C00145,FR,0,0,visit
2024-10-01,R0002,C00383,FR,0,0,visit
2024-10-01,R0002,C00396,FR,0,0,visit
2024-10-01,R0002,C00133,FR,2,2,visit
2024-10-01,R0002,C00050,FR,0,0,visit
2024-11-01,R0002,C00298,FR,1,0,visit
2024-11-01,R0002,C00041,FR,1,0,visit
2024-11-01,R0002,C00361,FR,1,0,visit
2024-11-01,R0002,C00028,FR,4,0,visit
2024-11-01,R0002,C00215,FR,0,0,visit
2024-11-01,R0002,C00366,FR,0,0,visit
2024-11-01,R0002,C00071,FR,1,0,visit
2024-11-01,R0002,C00346,FR,0,0,visit
2024-11-01,R0002,C00145,FR,0,0,visit
2024-11-01,R0002,C00383,FR,0,0,visit
2024-11-01,R0002,C00396,FR,0,0,visit
2024-11-01,R0002,C00133,FR,1,0,visit
2024-11-01,R0002,C00050,FR,2,0,visit
2024-12-01,R0002,C00298,FR,0,0,visit
2024-12-01,R0002,C00041,FR,2,2,visit
2024-12-01,R0002,C00361,FR,0,0,visit
2024-12-01,R0002,C00028,FR,1,0,visit
2024-12-01,R0002,C00215,FR,0,0,visit
2024-12-01,R0002,C00366,FR,0,0,visit
2024-12-01,R0002,C00071,FR,0,0,visit
2024-12-01,R0002,C00346,FR,3,0,visit
2024-12-01,R0002,C00145,FR,0,0,visit
2024-12-01,R0002,C00383,FR,0,0,visit
2024-12-01,R0002,C00396,FR,0,0,visit
2024-12-01,R0002,C00133,FR,0,0,visit
2024-12-01,R0002,C00050,FR,0,0,visit
2025-01-01,R0002,C00298,FR,0,0,visit
2025-01-01,R0002,C00041,FR,0,0,visit
2025-01-01,R0002,C00361,FR,0,0,visit
2025-01-01,R0002,C00028,FR,3,0,visit
2025-01-01,R0002,C00215,FR,0,0,visit
2025-01-01,R0002,C00366,FR,0,0,visit
2025-01-01,R0002,C00071,FR,0,0,visit
2025-01-01,R0002,C00346,FR,0,0,visit
2025-01-01,R0002,C00145,FR,0,0,visit
2025-01-01,R0002,C00383,FR,0,0,visit
2025-01-01,R0002,C00396,FR,0,0,visit
2025-01-01,R0002,C00133,FR,3,3,visit
2025-01-01,R0002,C00050,FR,1,1,visit
2025-02-01,R0002,C00298,FR,0,0,visit
2025-02-01,R0002,C00041,FR,0,0,visit
2025-02-01,R0002,C00361,FR,0,0,visit
2025-02-01,R0002,C00028,FR,1,0,visit
2025-02-01,R0002,C00215,FR,1,0,visit
2025-02-01,R0002,C00366,FR,0,0,visit
2025-02-01,R0002,C00071,FR,0,0,visit
2025-02-01,R0002,C00346,FR,3,0,visit
2025-02-01,R0002,C00145,FR,1,0,visit
2025-02-01,R0002,C00383,FR,0,0,visit
2025-02-01,R0002,C00396,FR,0,0,visit
2025-02-01,R0002,C00133,FR,1,1,visit
2025-02-01,R0002,C00050,FR,0,0,visit
2025-03-01,R0002,C00298,FR,1,2,visit
2025-03-01,R0002,C00041,FR,0,0,visit
2025-03-01,R0002,C00361,FR,0,0,visit
2025-03-01,R0002,C00028,FR,2,2,visit
2025-03-01,R0002,C00215,FR,1,0,visit
2025-03-01,R0002,C00366,FR,0,0,visit
2025-03-01,R0002,C00071,FR,0,0,visit
2025-03-01,R0002,C00346,FR,2,0,visit
2025-03-01,R0002,C00145,FR,0,0,visit
2025-03-01,R0002,C00383,FR,0,0,visit
2025-03-01,R0002,C00396,FR,0,0,visit
2025-03-01,R0002,C00133,FR,1,1,visit
2025-03-01,R0002,C00050,FR,1,0,visit
2025-04-01,R0002,C00298,FR,2,0,visit
2025-04-01,R0002,C00041,FR,0,0,visit
2025-04-01,R0002,C00361,FR,0,0,visit
2025-04-01,R0002,C00028,FR,1,0,visit
2025-04-01,R0002,C00215,FR,1,2,visit
2025-04-01,R0002,C00366,FR,1,0,visit
2025-04-01,R0002,C00071,FR,0,0,visit
2025-04-01,R0002,C00346,FR,0,0,visit
2025-04-01,R0002,C00145,FR,0,0,visit
2025-04-01,R0002,C00383,FR,0,0,visit
2025-04-01,R0002,C00396,FR,0,0,visit
2025-04-01,R0002,C00133,FR,5,5,visit
2025-04-01,R0002,C00050,FR,1,0,visit
2025-05-01,R0002,C00298,FR,0,0,visit
2025-05-01,R0002,C00041,FR,0,0,visit
2025-05-01,R0002,C00361,FR,2,0,visit
2025-05-01,R0002,C00028,FR,2,0,visit
2025-05-01,R0002,C00215,FR,0,0,visit
2025-05-01,R0002,C00366,FR,1,0,visit
2025-05-01,R0002,C00071,FR,2,0,visit
2025-05-01,R0002,C00346,FR,2,0,visit
2025-05-01,R0002,C00145,FR,2,0,visit
2025-05-01,R0002,C00383,FR,0,0,visit
2025-05-01,R0002,C00396,FR,2,0,visit
2025-05-01,R0002,C00133,FR,0,0,visit
2025-05-01,R0002,C00050,FR,1,0,visit
2025-06-01,R0002,C00298,FR,0,0,visit
2025-06-01,R0002,C00041,FR,1,1,visit
2025-06-01,R0002,C00361,FR,1,1,visit
2025-06-01,R0002,C00028,FR,5,10,visit
2025-06-01,R0002,C00215,FR,0,0,visit
2025-06-01,R0002,C00366,FR,0,0,visit
2025-06-01,R0002,C00071,FR,1,1,visit
2025-06-01,R0002,C00346,FR,2,0,visit
2025-06-01,R0002,C00145,FR,0,0,visit
2025-06-01,R0002,C00383,FR,1,0,visit
2025-06-01,R0002,C00396,FR,0,0,visit
2025-06-01,R0002,C00133,FR,3,0,visit
2025-06-01,R0002,C00050,FR,1,0,visit
2025-07-01,R0002,C00298,FR,0,0,visit
2025-07-01,R0002,C00041,FR,1,0,visit
2025-07-01,R0002,C00361,FR,1,0,visit
2025-07-01,R0002,C00028,FR,2,2,visit
2025-07-01,R0002,C00215,FR,0,0,visit
2025-07-01,R0002,C00366,FR,0,0,visit
2025-07-01,R0002,C00071,FR,0,0,visit
2025-07-01,R0002,C00346,FR,2,0,visit
2025-07-01,R0002,C00145,FR,0,0,visit
2025-07-01,R0002,C00383,FR,2,0,visit
2025-07-01,R0002,C00396,FR,0,0,visit
2025-07-01,R0002,C00133,FR,0,0,visit
2025-07-01,R0002,C00050,FR,0,0,visit
2025-08-01,R0002,C00298,FR,0,0,visit
2025-08-01,R0002,C00041,FR,2,0,visit
2025-08-01,R0002,C00361,FR,1,0,visit
2025-08-01,R0002,C00028,FR,3,0,visit
2025-08-01,R0002,C00215,FR,1,0,visit
2025-08-01,R0002,C00366,FR,1,1,visit
2025-08-01,R0002,C00071,FR,1,0,visit
2025-08-01,R0002,C00346,FR,4,0,visit
2025-08-01,R0002,C00145,FR,0,0,visit
2025-08-01,R0002,C00383,FR,0,0,visit
2025-08-01,R0002,C00396,FR,0,0,visit
2025-08-01,R0002,C00133,FR,0,0,visit
2025-08-01,R0002,C00050,FR,1,1,visit
2025-09-01,R0002,C00298,FR,2,2,visit
2025-09-01,R0002,C00041,FR,0,0,visit
2025-09-01,R0002,C00361,FR,1,0,visit
2025-09-01,R0002,C00028,FR,1,0,visit
2025-09-01,R0002,C00215,FR,0,0,visit
2025-09-01,R0002,C00366,FR,2,2,visit
2025-09-01,R0002,C00071,FR,0,0,visit
2025-09-01,R0002,C00346,FR,1,1,visit
2025-09-01,R0002,C00145,FR,0,0,visit
2025-09-01,R0002,C00383,FR,0,0,visit
2025-09-01,R0002,C00396,FR,3,3,visit
2025-09-01,R0002,C00133,FR,2,0,visit
2025-09-01,R0002,C00050,FR,1,0,visit
2025-10-01,R0002,C00298,FR,1,1,visit
2025-10-01,R0002,C00041,FR,0,0,visit
2025-10-01,R0002,C00361,FR,0,0,visit
2025-10-01,R0002,C00028,FR,0,0,visit
2025-10-01,R0002,C00215,FR,0,0,visit
2025-10-01,R0002,C00366,FR,1,0,visit
2025-10-01,R0002,C00071,FR,0,0,visit
2025-10-01,R0002,C00346,FR,3,6,visit
2025-10-01,R0002,C00145,FR,3,3,visit
2025-10-01,R0002,C00383,FR,0,0,visit
2025-10-01,R0002,C00396,FR,0,0,visit
2025-10-01,R0002,C00133,FR,3,0,visit
2025-10-01,R0002,C00050,FR,0,0,visit
2022-11-01,R0003,C00330,FR,0,0,visit
2022-11-01,R0003,C00069,FR,0,0,visit
2022-11-01,R0003,C00022,FR,0,0,visit
2022-11-01,R0003,C00119,FR,0,0,visit
2022-11-01,R0003,C00134,FR,0,0,visit
2022-11-01,R0003,C00340,FR,2,0,visit
2022-11-01,R0003,C00002,FR,2,2,visit
2022-11-01,R0003,C00369,FR,1,0,visit
2022-11-01,R0003,C00300,FR,1,1,visit
2022-11-01,R0003,C00238,FR,0,0,visit
2022-11-01,R0003,C00058,FR,0,0,visit
2022-11-01,R0003,C00168,FR,3,0,visit
2022-11-01,R0003,C00384,FR,0,0,visit
2022-12-01,R0003,C00330,FR,0,0,visit
2022-12-01,R0003,C00069,FR,0,0,visit
2022-12-01,R0003,C00022,FR,0,0,visit
2022-12-01,R0003,C00119,FR,0,0,visit
2022-12-01,R0003,C00134,FR,1,1,visit
2022-12-01,R0003,C00340,FR,1,2,visit
2022-12-01,R0003,C00002,FR,5,0,visit
2022-12-01,R0003,C00369,FR,1,1,visit
2022-12-01,R0003,C00300,FR,4,0,visit
2022-12-01,R0003,C00238,FR,0,0,visit
2022-12-01,R0003,C00058,FR,2,0,visit
2022-12-01,R0003,C00168,FR,4,0,visit
2022-12-01,R0003,C00384,FR,0,0,visit
2023-01-01,R0003,C00330,FR,0,0,visit
2023-01-01,R0003,C00069,FR,1,0,visit
2023-01-01,R0003,C00022,FR,0,0,visit
2023-01-01,R0003,C00119,FR,1,1,visit
2023-01-01,R0003,C00134,FR,0,0,visit
2023-01-01,R0003,C00340,FR,0,0,visit
2023-01-01,R0003,C00002,FR,1,2,visit
2023-01-01,R0003,C00369,FR,0,0,visit
2023-01-01,R0003,C00300,FR,1,1,visit
2023-01-01,R0003,C00238,FR,0,0,visit
2023-01-01,R0003,C00058,FR,1,1,visit
2023-01-01,R0003,C00168,FR,3,0,visit
2023-01-01,R0003,C00384,FR,2,0,visit
2023-02-01,R0003,C00330,FR,1,0,visit
2023-02-01,R0003,C00069,FR,1,0,visit
2023-02-01,R0003,C00022,FR,1,0,visit
2023-02-01,R0003,C00119,FR,1,1,visit
2023-02-01,R0003,C00134,FR,0,0,visit
2023-02-01,R0003,C00340,FR,1,0,visit
2023-02-01,R0003,C00002,FR,4,4,visit
2023-02-01,R0003,C00369,FR,2,2,visit
2023-02-01,R0003,C00300,FR,2,2,visit
2023-02-01,R0003,C00238,FR,0,0,visit
2023-02-01,R0003,C00058,FR,2,2,visit
2023-02-01,R0003,C00168,FR,0,0,visit
2023-02-01,R0003,C00384,FR,1,0,visit
2023-03-01,R0003,C00330,FR,1,0,visit
2023-03-01,R0003,C00069,FR,0,0,visit
2023-03-01,R0003,C00022,FR,0,0,visit
2023-03-01,R0003,C00119,FR,1,1,visit
2023-03-01,R0003,C00134,FR,0,0,visit
2023-03-01,R0003,C00340,FR,0,0,visit
2023-03-01,R0003,C00002,FR,1,1,visit
2023-03-01,R0003,C00369,FR,2,0,visit
2023-03-01,R0003,C00300,FR,3,0,visit
2023-03-01,R0003,C00238,FR,0,0,visit
2023-03-01,R0003,C00058,FR,5,0,visit
2023-03-01,R0003,C00168,FR,0,0,visit
2023-03-01,R0003,C00384,FR,0,0,visit
2023-04-01,R0003,C00330,FR,0,0,visit
2023-04-01,R0003,C00069,FR,0,0,visit
2023-04-01,R0003,C00022,FR,0,0,visit
2023-04-01,R0003,C00119,FR,1,0,visit
2023-04-01,R0003,C00134,FR,0,0,visit
2023-04-01,R0003,C00340,FR,1,1,visit
2023-04-01,R0003,C00002,FR,5,0,visit
2023-04-01,R0003,C00369,FR,0,0,visit
2023-04-01,R0003,C00300,FR,0,0,visit
2023-04-01,R0003,C00238,FR,0,0,visit
2023-04-01,R0003,C00058,FR,0,0,visit
2023-04-01,R0003,C00168,FR,1,1,visit
2023-04-01,R0003,C00384,FR,1,1,visit
2023-05-01,R0003,C00330,FR,0,0,visit
2023-05-01,R0003,C00069,FR,0,0,visit
2023-05-01,R0003,C00022,FR,1,1,visit
2023-05-01,R0003,C00119,FR,1,0,visit
2023-05-01,R0003,C00134,FR,2,0,visit
2023-05-01,R0003,C00340,FR,1,1,visit
2023-05-01,R0003,C00002,FR,4,0,visit
2023-05-01,R0003,C00369,FR,1,0,visit
2023-05-01,R0003,C00300,FR,3,3,visit
2023-05-01,R0003,C00238,FR,1,0,visit
2023-05-01,R0003,C00058,FR,1,0,visit
2023-05-01,R0003,C00168,FR,3,0,visit
2023-05-01,R0003,C00384,FR,0,0,visit
2023-06-01,R0003,C00330,FR,2,2,visit
2023-06-01,R0003,C00069,FR,1,0,visit
2023-06-01,R0003,C00022,FR,1,0,visit
2023-06-01,R0003,C00119,FR,2,2,visit
2023-06-01,R0003,C00134,FR,0,0,visit
2023-06-01,R0003,C00340,FR,0,0,visit
2023-06-01,R0003,C00002,FR,1,0,visit
2023-06-01,R0003,C00369,FR,0,0,visit
2023-06-01,R0003,C00300,FR,4,0,visit
2023-06-01,R0003,C00238,FR,0,0,visit
2023-06-01,R0003,C00058,FR,3,3,visit
2023-06-01,R0003,C00168,FR,2,0,visit
2023-06-01,R0003,C00384,FR,0,0,visit
2023-07-01,R0003,C00330,FR,2,0,visit
2023-07-01,R0003,C00069,FR,0,0,visit
2023-07-01,R0003,C00022,FR,0,0,visit
2023-07-01,R0003,C00119,FR,1,1,visit
2023-07-01,R0003,C00134,FR,0,0,visit
2023-07-01,R0003,C00340,FR,0,0,visit
2023-07-01,R0003,C00002,FR,3,0,visit
2023-07-01,R0003,C00369,FR,1,1,visit
2023-07-01,R0003,C00300,FR,4,4,visit
2023-07-01,R0003,C00238,FR,0,0,visit
2023-07-01,R0003,C00058,FR,2,2,visit
2023-07-01,R0003,C00168,FR,4,4,visit
2023-07-01,R0003,C00384,FR,1,1,visit
2023-08-01,R0003,C00330,FR,0,0,visit
2023-08-01,R0003,C00069,FR,3,0,visit
2023-08-01,R0003,C00022,FR,0,0,visit
2023-08-01,R0003,C00119,FR,0,0,visit
2023-08-01,R0003,C00134,FR,1,0,visit
2023-08-01,R0003,C00340,FR,0,0,visit
2023-08-01,R0003,C00002,FR,2,0,visit
2023-08-01,R0003,C00369,FR,0,0,visit
2023-08-01,R0003,C00300,FR,1,0,visit
2023-08-01,R0003,C00238,FR,0,0,visit
2023-08-01,R0003,C00058,FR,4,0,visit
2023-08-01,R0003,C00168,FR,4,0,visit
2023-08-01,R0003,C00384,FR,1,0,visit
2023-09-01,R0003,C00330,FR,1,1,visit
2023-09-01,R0003,C00069,FR,0,0,visit
2023-09-01,R0003,C00022,FR,0,0,visit
2023-09-01,R0003,C00119,FR,0,0,visit
2023-09-01,R0003,C00134,FR,0,0,visit
2023-09-01,R0003,C00340,FR,0,0,visit
2023-09-01,R0003,C00002,FR,0,0,visit
2023-09-01,R0003,C00369,FR,1,0,visit
2023-09-01,R0003,C00300,FR,1,1,visit
2023-09-01,R0003,C00238,FR,2,2,visit
2023-09-01,R0003,C00058,FR,0,0,visit
2023-09-01,R0003,C00168,FR,0,0,visit
2023-09-01,R0003,C00384,FR,0,0,visit
2023-10-01,R0003,C00330,FR,0,0,visit
2023-10-01,R0003,C00069,FR,1,2,visit
2023-10-01,R0003,C00022,FR,0,0,visit
2023-10-01,R0003,C00119,FR,1,0,visit
2023-10-01,R0003,C00134,FR,0,0,visit
2023-10-01,R0003,C00340,FR,1,1,visit
2023-10-01,R0003,C00002,FR,3,0,visit
2023-10-01,R0003,C00369,FR,0,0,visit
2023-10-01,R0003,C00300,FR,0,0,visit
2023-10-01,R0003,C00238,FR,2,2,visit
2023-10-01,R0003,C00058,FR,1,2,visit
2023-10-01,R0003,C00168,FR,2,0,visit
2023-10-01,R0003,C00384,FR,1,0,visit
2023-11-01,R0003,C00330,FR,1,0,visit
2023-11-01,R0003,C00069,FR,0,0,visit
2023-11-01,R0003,C00022,FR,1,1,visit
2023-11-01,R0003,C00119,FR,0,0,visit
2023-11-01,R0003,C00134,FR,0,0,visit
2023-11-01,R0003,C00340,FR,0,0,visit
2023-11-01,R0003,C00002,FR,0,0,visit
2023-11-01,R0003,C00369,FR,0,0,visit
2023-11-01,R0003,C00300,FR,2,0,visit
2023-11-01,R0003,C00238,FR,0,0,visit
2023-11-01,R0003,C00058,FR,4,0,visit
2023-11-01,R0003,C00168,FR,3,0,visit
2023-11-01,R0003,C00384,FR,0,0,visit
2023-12-01,R0003,C00330,FR,1,0,visit
2023-12-01,R0003,C00069,FR,0,0,visit
2023-12-01,R0003,C00022,FR,0,0,visit
2023-12-01,R0003,C00119,FR,0,0,visit
2023-12-01,R0003,C00134,FR,2,2,visit
2023-12-01,R0003,C00340,FR,0,0,visit
2023-12-01,R0003,C00002,FR,3,3,visit
2023-12-01,R0003,C00369,FR,1,1,visit
2023-12-01,R0003,C00300,FR,3,0,visit
2023-12-01,R0003,C00238,FR,2,2,visit
